created_at,favorite_count,full_text,lang,retweet_count,username,cleaned_text,case_folded,tokens,filtered_tokens
Sun May 11 06:33:43 +0000 2025,427,mae ning sama gem sama aja ya kalo udah ditanyain tentang fot langsung sumringah bgt sekeluarga bucin banget sama fot ,in,79,dycuri,mae ning sama gem sama aja ya kalo udah ditanyain tentang fot langsung sumringah bgt sekeluarga bucin banget sama fot,mae ning sama gem sama aja ya kalo udah ditanyain tentang fot langsung sumringah bgt sekeluarga bucin banget sama fot,"['mae', 'ning', 'sama', 'gem', 'sama', 'aja', 'ya', 'kalo', 'udah', 'ditanyain', 'tentang', 'fot', 'langsung', 'sumringah', 'bgt', 'sekeluarga', 'bucin', 'banget', 'sama', 'fot']","['mae', 'ning', 'gem', 'aja', 'ya', 'kalo', 'udah', 'ditanyain', 'fot', 'langsung', 'sumringah', 'bgt', 'sekeluarga', 'bucin', 'banget', 'fot']"
Sat May 10 14:05:25 +0000 2025,230,yang besok nyampah di love fest alias ngelempar botol ke cimit gue AWAS AJA GUE TANDAIN MUKA LO,in,16,redhorse44,yang besok nyampah di love fest alias ngelempar botol ke cimit gue AWAS AJA GUE TANDAIN MUKA LO,yang besok nyampah di love fest alias ngelempar botol ke cimit gue awas aja gue tandain muka lo,"['yang', 'besok', 'nyampah', 'di', 'love', 'fest', 'alias', 'ngelempar', 'botol', 'ke', 'cimit', 'gue', 'awas', 'aja', 'gue', 'tandain', 'muka', 'lo']","['besok', 'nyampah', 'love', 'fest', 'alias', 'ngelempar', 'botol', 'cimit', 'gue', 'awas', 'aja', 'gue', 'tandain', 'muka', 'lo']"
Mon May 05 14:04:47 +0000 2025,1228,[] #LimbusCompany https://t.co/Wedd35ISWE,und,277,hiu_bucin,,,[],[]
Sun May 04 21:37:19 +0000 2025,273,AAAAAAAAAA AAAAAAAAAA LARII ADA BUCIN gerogi bgt gw https://t.co/7BVTTjM3PU,in,23,ourcspolarrrie_,AAAAAAAAAA AAAAAAAAAA LARII ADA BUCIN gerogi bgt gw,aaaaaaaaaa aaaaaaaaaa larii ada bucin gerogi bgt gw,"['aaaaaaaaaa', 'aaaaaaaaaa', 'larii', 'ada', 'bucin', 'gerogi', 'bgt', 'gw']","['aaaaaaaaaa', 'aaaaaaaaaa', 'larii', 'bucin', 'gerogi', 'bgt', 'gw']"
Sun May 04 01:09:55 +0000 2025,57,Head to toe beneran ketiplek item semua gini. Mana mau mbantah juga gak bisa kwwkwkkwkw BAU BUCIN https://t.co/plHPxEcl6o,in,0,pichezeen,Head to toe beneran ketiplek item semua gini Mana mau mbantah juga gak bisa kwwkwkkwkw BAU BUCIN,head to toe beneran ketiplek item semua gini mana mau mbantah juga gak bisa kwwkwkkwkw bau bucin,"['head', 'to', 'toe', 'beneran', 'ketiplek', 'item', 'semua', 'gini', 'mana', 'mau', 'mbantah', 'juga', 'gak', 'bisa', 'kwwkwkkwkw', 'bau', 'bucin']","['head', 'toe', 'beneran', 'ketiplek', 'item', 'gini', 'mbantah', 'gak', 'kwwkwkkwkw', 'bau', 'bucin']"
Fri May 02 11:58:45 +0000 2025,3,ko bisa pada bikin kontennya lost interest meanwhile aku bucin mampusssss#yoshihargamati https://t.co/mDZtk159f8,in,0,rinsyy_baek,ko bisa pada bikin kontennya lost interest meanwhile aku bucin mampusssss,ko bisa pada bikin kontennya lost interest meanwhile aku bucin mampusssss,"['ko', 'bisa', 'pada', 'bikin', 'kontennya', 'lost', 'interest', 'meanwhile', 'aku', 'bucin', 'mampusssss']","['ko', 'bikin', 'kontennya', 'lost', 'interest', 'meanwhile', 'bucin', 'mampusssss']"
Fri May 09 13:39:26 +0000 2025,5,Dokter help. Bahkan seluruh template cogil cegil dan template capcut bucin alay kabupaten yang ada didunia gak bisa menggambar seberapa gila cinta sayang mabuk tantrum bloon nya gue karena pacarku SHANI INDIRA. Semua orang harus tau kalau SHANI PACARKU ganteng luar biasa.,in,0,loveZS0498,Dokter help Bahkan seluruh template cogil cegil dan template capcut bucin alay kabupaten yang ada didunia gak bisa menggambar seberapa gila cinta sayang mabuk tantrum bloon nya gue karena pacarku SHANI INDIRA Semua orang harus tau kalau SHANI PACARKU ganteng luar biasa,dokter help bahkan seluruh template cogil cegil dan template capcut bucin alay kabupaten yang ada didunia gak bisa menggambar seberapa gila cinta sayang mabuk tantrum bloon nya gue karena pacarku shani indira semua orang harus tau kalau shani pacarku ganteng luar biasa,"['dokter', 'help', 'bahkan', 'seluruh', 'template', 'cogil', 'cegil', 'dan', 'template', 'capcut', 'bucin', 'alay', 'kabupaten', 'yang', 'ada', 'didunia', 'gak', 'bisa', 'menggambar', 'seberapa', 'gila', 'cinta', 'sayang', 'mabuk', 'tantrum', 'bloon', 'nya', 'gue', 'karena', 'pacarku', 'shani', 'indira', 'semua', 'orang', 'harus', 'tau', 'kalau', 'shani', 'pacarku', 'ganteng', 'luar', 'biasa']","['dokter', 'help', 'template', 'cogil', 'cegil', 'template', 'capcut', 'bucin', 'alay', 'kabupaten', 'didunia', 'gak', 'menggambar', 'gila', 'cinta', 'sayang', 'mabuk', 'tantrum', 'bloon', 'gue', 'pacarku', 'shani', 'indira', 'orang', 'tau', 'shani', 'pacarku', 'ganteng']"
Fri May 02 13:21:22 +0000 2025,626,: aku hoshi. hoshi adalah aku (lalu menatap kaca penuh kepercayaan diri seperti seorang hoshi) UDAH NGGA KETOLONG NIH BUCIN NYAAAAA https://t.co/0gLWNCmHQk,in,100,ketuabemm,aku hoshi hoshi adalah aku lalu menatap kaca penuh kepercayaan diri seperti seorang hoshi UDAH NGGA KETOLONG NIH BUCIN NYAAAAA,aku hoshi hoshi adalah aku lalu menatap kaca penuh kepercayaan diri seperti seorang hoshi udah ngga ketolong nih bucin nyaaaaa,"['aku', 'hoshi', 'hoshi', 'adalah', 'aku', 'lalu', 'menatap', 'kaca', 'penuh', 'kepercayaan', 'diri', 'seperti', 'seorang', 'hoshi', 'udah', 'ngga', 'ketolong', 'nih', 'bucin', 'nyaaaaa']","['hoshi', 'hoshi', 'menatap', 'kaca', 'penuh', 'kepercayaan', 'hoshi', 'udah', 'ngga', 'ketolong', 'nih', 'bucin', 'nyaaaaa']"
Thu May 08 11:22:57 +0000 2025,3,seluruh dunia harus tau kalo gua bucin banget sama pacar gua mana anaknya gemesin banget asli https://t.co/myRAWiGkvj,in,0,its_jiancok,seluruh dunia harus tau kalo gua bucin banget sama pacar gua mana anaknya gemesin banget asli,seluruh dunia harus tau kalo gua bucin banget sama pacar gua mana anaknya gemesin banget asli,"['seluruh', 'dunia', 'harus', 'tau', 'kalo', 'gua', 'bucin', 'banget', 'sama', 'pacar', 'gua', 'mana', 'anaknya', 'gemesin', 'banget', 'asli']","['dunia', 'tau', 'kalo', 'gua', 'bucin', 'banget', 'pacar', 'gua', 'anaknya', 'gemesin', 'banget', 'asli']"
Sat May 10 16:32:02 +0000 2025,26,Agaknya william ini tipe yang gampang ngambek tapi kalo dibujukin sama kakak cantiknya langsung luluh lagi halah bucin (lovingly) https://t.co/Y4NirD6wDI,in,0,metawiu,Agaknya william ini tipe yang gampang ngambek tapi kalo dibujukin sama kakak cantiknya langsung luluh lagi halah bucin lovingly,agaknya william ini tipe yang gampang ngambek tapi kalo dibujukin sama kakak cantiknya langsung luluh lagi halah bucin lovingly,"['agaknya', 'william', 'ini', 'tipe', 'yang', 'gampang', 'ngambek', 'tapi', 'kalo', 'dibujukin', 'sama', 'kakak', 'cantiknya', 'langsung', 'luluh', 'lagi', 'halah', 'bucin', 'lovingly']","['william', 'tipe', 'gampang', 'ngambek', 'kalo', 'dibujukin', 'kakak', 'cantiknya', 'langsung', 'luluh', 'halah', 'bucin', 'lovingly']"
Sun May 11 05:47:50 +0000 2025,116,393. dahlah kelewat bucin nih duo sahabat. https://t.co/MlkXmDws7n,in,4,beyluvjmjk,dahlah kelewat bucin nih duo sahabat,dahlah kelewat bucin nih duo sahabat,"['dahlah', 'kelewat', 'bucin', 'nih', 'duo', 'sahabat']","['dahlah', 'kelewat', 'bucin', 'nih', 'duo', 'sahabat']"
Sat May 10 15:38:31 +0000 2025,118,emang semuanya tentang duit etika pun sampai lupa. Maksud gua ya Nicole as pemeran utama kenapa posternya di taro antara Noel sama El? kan bisa di taro bareng aqeela sama raisa. Perkara fatso ga hadir kok kelakuan lu se enaknya aja,in,0,redhorse44,emang semuanya tentang duit etika pun sampai lupa Maksud gua ya Nicole as pemeran utama kenapa posternya di taro antara Noel sama El kan bisa di taro bareng aqeela sama raisa Perkara fatso ga hadir kok kelakuan lu se enaknya aja,emang semuanya tentang duit etika pun sampai lupa maksud gua ya nicole as pemeran utama kenapa posternya di taro antara noel sama el kan bisa di taro bareng aqeela sama raisa perkara fatso ga hadir kok kelakuan lu se enaknya aja,"['emang', 'semuanya', 'tentang', 'duit', 'etika', 'pun', 'sampai', 'lupa', 'maksud', 'gua', 'ya', 'nicole', 'as', 'pemeran', 'utama', 'kenapa', 'posternya', 'di', 'taro', 'antara', 'noel', 'sama', 'el', 'kan', 'bisa', 'di', 'taro', 'bareng', 'aqeela', 'sama', 'raisa', 'perkara', 'fatso', 'ga', 'hadir', 'kok', 'kelakuan', 'lu', 'se', 'enaknya', 'aja']","['emang', 'duit', 'etika', 'lupa', 'maksud', 'gua', 'ya', 'nicole', 'pemeran', 'utama', 'posternya', 'taro', 'noel', 'el', 'taro', 'bareng', 'aqeela', 'raisa', 'perkara', 'fatso', 'ga', 'hadir', 'kelakuan', 'lu', 'enaknya', 'aja']"
Fri May 09 02:18:51 +0000 2025,2,Kata gue laki gue jangan asbun anjir?!?!?!,in,0,bucinLDR,Kata gue laki gue jangan asbun anjir,kata gue laki gue jangan asbun anjir,"['kata', 'gue', 'laki', 'gue', 'jangan', 'asbun', 'anjir']","['gue', 'laki', 'gue', 'asbun', 'anjir']"
Sun May 11 10:16:53 +0000 2025,5,TOXIC teriak TOXIC KALIAN LEBIH TOXIC DARI KITA BTW. kampoeng? iya deh kota,in,0,redhorse44,TOXIC teriak TOXIC KALIAN LEBIH TOXIC DARI KITA BTW kampoeng iya deh kota,toxic teriak toxic kalian lebih toxic dari kita btw kampoeng iya deh kota,"['toxic', 'teriak', 'toxic', 'kalian', 'lebih', 'toxic', 'dari', 'kita', 'btw', 'kampoeng', 'iya', 'deh', 'kota']","['toxic', 'teriak', 'toxic', 'toxic', 'btw', 'kampoeng', 'iya', 'kota']"
Fri May 09 17:06:20 +0000 2025,2693,kim bucin mingyu detected https://t.co/5RDZH0TSDJ,hu,528,minwoniryu,kim bucin mingyu detected,kim bucin mingyu detected,"['kim', 'bucin', 'mingyu', 'detected']","['kim', 'bucin', 'mingyu', 'detected']"
Sat May 03 10:52:22 +0000 2025,2,Givan anakkuuuuu dia kl udh pacaran psti tim bucin banget nget nget ampe ga sadar jd overprotect,in,1,migiwcintakuuu,Givan anakkuuuuu dia kl udh pacaran psti tim bucin banget nget nget ampe ga sadar jd overprotect,givan anakkuuuuu dia kl udh pacaran psti tim bucin banget nget nget ampe ga sadar jd overprotect,"['givan', 'anakkuuuuu', 'dia', 'kl', 'udh', 'pacaran', 'psti', 'tim', 'bucin', 'banget', 'nget', 'nget', 'ampe', 'ga', 'sadar', 'jd', 'overprotect']","['givan', 'anakkuuuuu', 'kl', 'udh', 'pacaran', 'psti', 'tim', 'bucin', 'banget', 'nget', 'nget', 'ampe', 'ga', 'sadar', 'jd', 'overprotect']"
Sun May 11 10:14:34 +0000 2025,20,SinemArt &amp; SCTV: wah duit nih,in,0,redhorse44,SinemArt amp SCTV wah duit nih,sinemart amp sctv wah duit nih,"['sinemart', 'amp', 'sctv', 'wah', 'duit', 'nih']","['sinemart', 'amp', 'sctv', 'duit', 'nih']"
Sun May 04 08:59:41 +0000 2025,24,bucin! have i not hinted enough that i like you? want u so bad,en,3,DraftAnakITB,bucin have i not hinted enough that i like you want u so bad,bucin have i not hinted enough that i like you want u so bad,"['bucin', 'have', 'i', 'not', 'hinted', 'enough', 'that', 'i', 'like', 'you', 'want', 'u', 'so', 'bad']","['bucin', 'hinted', 'enough', 'like', 'want', 'u', 'bad']"
Sat May 10 12:05:39 +0000 2025,13,Hai haii udah lama gk post disinii... choitcherry ku udh jadi Alhamdulillah sesuai dengan usahanya dan ini crochetan pertama ku setelah rest sebulanan kali ya Anw aku mau ajak moots di ig nihh sering post nya disana soalnya️ https://t.co/ILD88d4iZR,in,0,cheerxtoyouxth,Hai haii udah lama gk post disinii choitcherry ku udh jadi Alhamdulillah sesuai dengan usahanya dan ini crochetan pertama ku setelah rest sebulanan kali ya Anw aku mau ajak moots di ig nihh sering post nya disana soalnya,hai haii udah lama gk post disinii choitcherry ku udh jadi alhamdulillah sesuai dengan usahanya dan ini crochetan pertama ku setelah rest sebulanan kali ya anw aku mau ajak moots di ig nihh sering post nya disana soalnya,"['hai', 'haii', 'udah', 'lama', 'gk', 'post', 'disinii', 'choitcherry', 'ku', 'udh', 'jadi', 'alhamdulillah', 'sesuai', 'dengan', 'usahanya', 'dan', 'ini', 'crochetan', 'pertama', 'ku', 'setelah', 'rest', 'sebulanan', 'kali', 'ya', 'anw', 'aku', 'mau', 'ajak', 'moots', 'di', 'ig', 'nihh', 'sering', 'post', 'nya', 'disana', 'soalnya']","['hai', 'haii', 'udah', 'gk', 'post', 'disinii', 'choitcherry', 'ku', 'udh', 'alhamdulillah', 'sesuai', 'usahanya', 'crochetan', 'ku', 'rest', 'sebulanan', 'kali', 'ya', 'anw', 'ajak', 'moots', 'ig', 'nihh', 'post', 'disana']"
Sun May 11 09:43:30 +0000 2025,126,gue kalo disana juga bakal teriak MOQEEL AMPE AKHIRRRRRR,in,7,redhorse44,gue kalo disana juga bakal teriak MOQEEL AMPE AKHIRRRRRR,gue kalo disana juga bakal teriak moqeel ampe akhirrrrrr,"['gue', 'kalo', 'disana', 'juga', 'bakal', 'teriak', 'moqeel', 'ampe', 'akhirrrrrr']","['gue', 'kalo', 'disana', 'teriak', 'moqeel', 'ampe', 'akhirrrrrr']"
Fri May 09 08:24:33 +0000 2025,26,kata gue sih bucin seokjin di bangtan buruan deh. claim balik nih si princess. takut banget seokjin di culik sanguk https://t.co/2CbArfKth3,in,1,me_jinkaiiii,kata gue sih bucin seokjin di bangtan buruan deh claim balik nih si princess takut banget seokjin di culik sanguk,kata gue sih bucin seokjin di bangtan buruan deh claim balik nih si princess takut banget seokjin di culik sanguk,"['kata', 'gue', 'sih', 'bucin', 'seokjin', 'di', 'bangtan', 'buruan', 'deh', 'claim', 'balik', 'nih', 'si', 'princess', 'takut', 'banget', 'seokjin', 'di', 'culik', 'sanguk']","['gue', 'bucin', 'seokjin', 'bangtan', 'buruan', 'claim', 'nih', 'si', 'princess', 'takut', 'banget', 'seokjin', 'culik', 'sanguk']"
Sun May 04 02:55:07 +0000 2025,591,Mana mungkin seorang Bookie bisa bohong () wkwk orang dia anaknya 11/12 lempengnya sama Gawin. Kalau Bookie aja berani buat statement itu udah bisa dipastikan yang inisial JWR itu bucin tiplek-tiplek sama Gawin wkwkwk~,in,75,gawinour,Mana mungkin seorang Bookie bisa bohong orang dia anaknya lempengnya sama Gawin Kalau Bookie aja berani buat statement itu udah bisa dipastikan yang inisial JWR itu bucin tiplektiplek sama Gawin wkwkwk,mana mungkin seorang bookie bisa bohong orang dia anaknya lempengnya sama gawin kalau bookie aja berani buat statement itu udah bisa dipastikan yang inisial jwr itu bucin tiplektiplek sama gawin wkwkwk,"['mana', 'mungkin', 'seorang', 'bookie', 'bisa', 'bohong', 'orang', 'dia', 'anaknya', 'lempengnya', 'sama', 'gawin', 'kalau', 'bookie', 'aja', 'berani', 'buat', 'statement', 'itu', 'udah', 'bisa', 'dipastikan', 'yang', 'inisial', 'jwr', 'itu', 'bucin', 'tiplektiplek', 'sama', 'gawin', 'wkwkwk']","['bookie', 'bohong', 'orang', 'anaknya', 'lempengnya', 'gawin', 'bookie', 'aja', 'berani', 'statement', 'udah', 'inisial', 'jwr', 'bucin', 'tiplektiplek', 'gawin', 'wkwkwk']"
Sun May 11 10:17:19 +0000 2025,59,fans lo dikit jadi ga mampu teriak kan? HAHAHAHA,in,2,redhorse44,fans lo dikit jadi ga mampu teriak kan HAHAHAHA,fans lo dikit jadi ga mampu teriak kan hahahaha,"['fans', 'lo', 'dikit', 'jadi', 'ga', 'mampu', 'teriak', 'kan', 'hahahaha']","['fans', 'lo', 'dikit', 'ga', 'teriak', 'hahahaha']"
Fri May 02 12:32:17 +0000 2025,404, taeshan few tweets au nala thio join trend bucin (fomo) https://t.co/8aRI9MEvyJ,en,80,gfzhomo,taeshan few tweets au nala thio join trend bucin fomo,taeshan few tweets au nala thio join trend bucin fomo,"['taeshan', 'few', 'tweets', 'au', 'nala', 'thio', 'join', 'trend', 'bucin', 'fomo']","['taeshan', 'tweets', 'au', 'nala', 'thio', 'join', 'trend', 'bucin', 'fomo']"
Sat May 10 09:07:07 +0000 2025,7,ENGGA KOK MATTYYYYYYY GEMES BGT SI ORMIS SATU ENIH &gt;3 SIAPA MATTHEW AGZ EPS 159 #MatthewIsComingForYou #BewareOfOrmis https://t.co/8QNGWf9RC3,in,0,redhorse44,ENGGA KOK MATTYYYYYYY GEMES BGT SI ORMIS SATU ENIH gt SIAPA MATTHEW AGZ EPS,engga kok mattyyyyyyy gemes bgt si ormis satu enih gt siapa matthew agz eps,"['engga', 'kok', 'mattyyyyyyy', 'gemes', 'bgt', 'si', 'ormis', 'satu', 'enih', 'gt', 'siapa', 'matthew', 'agz', 'eps']","['engga', 'mattyyyyyyy', 'gemes', 'bgt', 'si', 'ormis', 'enih', 'gt', 'matthew', 'agz', 'eps']"
Fri May 09 08:19:27 +0000 2025,59,Tired Baobei #Dilireba #Dilraba #迪丽热巴 https://t.co/Ph8haM8sVW,tl,7,BucinYangDi1188,Tired Baobei,tired baobei,"['tired', 'baobei']","['tired', 'baobei']"
Sat May 10 09:39:25 +0000 2025,272,Mav kalau sensitip tapi kalian anak UT! yang kuliah sambil kerja tuh sempet pacaran / bucin gak? Rutinitas sender perasaan padat banget. Subuh olahraga pagi-sore kerja malem tuton ,in,13,utfess,Mav kalau sensitip tapi kalian anak UT yang kuliah sambil kerja tuh sempet pacaran bucin gak Rutinitas sender perasaan padat banget Subuh olahraga pagisore kerja malem tuton,mav kalau sensitip tapi kalian anak ut yang kuliah sambil kerja tuh sempet pacaran bucin gak rutinitas sender perasaan padat banget subuh olahraga pagisore kerja malem tuton,"['mav', 'kalau', 'sensitip', 'tapi', 'kalian', 'anak', 'ut', 'yang', 'kuliah', 'sambil', 'kerja', 'tuh', 'sempet', 'pacaran', 'bucin', 'gak', 'rutinitas', 'sender', 'perasaan', 'padat', 'banget', 'subuh', 'olahraga', 'pagisore', 'kerja', 'malem', 'tuton']","['mav', 'sensitip', 'anak', 'ut', 'kuliah', 'kerja', 'tuh', 'sempet', 'pacaran', 'bucin', 'gak', 'rutinitas', 'sender', 'perasaan', 'padat', 'banget', 'subuh', 'olahraga', 'pagisore', 'kerja', 'malem', 'tuton']"
Mon May 05 17:54:15 +0000 2025,221,Hong Haein s photos in every corner Hyunwo s house Baek Bucin Hyunwo ️ #QueenofTears https://t.co/J29HOE0Gky,en,39,ululdisini,Hong Haein s photos in every corner Hyunwo s house Baek Bucin Hyunwo,hong haein s photos in every corner hyunwo s house baek bucin hyunwo,"['hong', 'haein', 's', 'photos', 'in', 'every', 'corner', 'hyunwo', 's', 'house', 'baek', 'bucin', 'hyunwo']","['hong', 'haein', 'photos', 'every', 'corner', 'hyunwo', 'house', 'baek', 'bucin', 'hyunwo']"
Tue May 06 04:37:24 +0000 2025,161,pak hyunbin: nak wooseok kapan gopub nya? saya rasa kamu dah keliatan sangat amat bucin https://t.co/YoyNNukZX6,in,7,bbearwooffy,pak hyunbin nak wooseok kapan gopub nya saya rasa kamu dah keliatan sangat amat bucin,pak hyunbin nak wooseok kapan gopub nya saya rasa kamu dah keliatan sangat amat bucin,"['pak', 'hyunbin', 'nak', 'wooseok', 'kapan', 'gopub', 'nya', 'saya', 'rasa', 'kamu', 'dah', 'keliatan', 'sangat', 'amat', 'bucin']","['hyunbin', 'nak', 'wooseok', 'gopub', 'dah', 'keliatan', 'bucin']"
Fri May 02 14:50:07 +0000 2025,23,Kalo desik gabisa ngasi kata2 comforting mungkin kata2 ini bisa jd penyemangat yaaaa hehehehehe P/s: hari ini masi bucin gatau besok... hehe https://t.co/5Fq6mG0Lpr,in,10,yellopostitmen,Kalo desik gabisa ngasi kata comforting mungkin kata ini bisa jd penyemangat yaaaa hehehehehe Ps hari ini masi bucin gatau besok hehe,kalo desik gabisa ngasi kata comforting mungkin kata ini bisa jd penyemangat yaaaa hehehehehe ps hari ini masi bucin gatau besok hehe,"['kalo', 'desik', 'gabisa', 'ngasi', 'kata', 'comforting', 'mungkin', 'kata', 'ini', 'bisa', 'jd', 'penyemangat', 'yaaaa', 'hehehehehe', 'ps', 'hari', 'ini', 'masi', 'bucin', 'gatau', 'besok', 'hehe']","['kalo', 'desik', 'gabisa', 'ngasi', 'comforting', 'jd', 'penyemangat', 'yaaaa', 'hehehehehe', 'ps', 'masi', 'bucin', 'gatau', 'besok', 'hehe']"
Sat May 03 03:06:48 +0000 2025,32,tdl! guys menurut kalian diantara dk yujin sunwoong jihwan siapaa yg the best paling gemes dan lucu paling bucin paling berkesan dan susah dilupain? untuk aku pick jadi yg terakhir,in,2,pickafess,tdl guys menurut kalian diantara dk yujin sunwoong jihwan siapaa yg the best paling gemes dan lucu paling bucin paling berkesan dan susah dilupain untuk aku pick jadi yg terakhir,tdl guys menurut kalian diantara dk yujin sunwoong jihwan siapaa yg the best paling gemes dan lucu paling bucin paling berkesan dan susah dilupain untuk aku pick jadi yg terakhir,"['tdl', 'guys', 'menurut', 'kalian', 'diantara', 'dk', 'yujin', 'sunwoong', 'jihwan', 'siapaa', 'yg', 'the', 'best', 'paling', 'gemes', 'dan', 'lucu', 'paling', 'bucin', 'paling', 'berkesan', 'dan', 'susah', 'dilupain', 'untuk', 'aku', 'pick', 'jadi', 'yg', 'terakhir']","['tdl', 'guys', 'dk', 'yujin', 'sunwoong', 'jihwan', 'siapaa', 'yg', 'best', 'gemes', 'lucu', 'bucin', 'berkesan', 'susah', 'dilupain', 'pick', 'yg']"
Sat May 03 06:37:48 +0000 2025,23, bukan sembarang angka #YangDi #洋迪 https://t.co/KZbtCAXiBq,in,3,BucinYangDi1188,bukan sembarang angka,bukan sembarang angka,"['bukan', 'sembarang', 'angka']","['sembarang', 'angka']"
Tue May 06 09:01:34 +0000 2025,123,A part of ours. huru-hara si bucin omega Nk harem! https://t.co/qUzq5uLRTD,in,21,serpih_debu,A part of ours huruhara si bucin omega Nk harem,a part of ours huruhara si bucin omega nk harem,"['a', 'part', 'of', 'ours', 'huruhara', 'si', 'bucin', 'omega', 'nk', 'harem']","['part', 'huruhara', 'si', 'bucin', 'omega', 'nk', 'harem']"
Sat May 10 04:26:31 +0000 2025,243,Cara Tul buat Mew salting haha I'm having lovesick I'm chieftain's boyfriend For the cutie to eat first #mewtul https://t.co/IDVRjk6UZd,en,25,wemewemewem,Cara Tul buat Mew salting haha Im having lovesick Im chieftains boyfriend For the cutie to eat first,cara tul buat mew salting haha im having lovesick im chieftains boyfriend for the cutie to eat first,"['cara', 'tul', 'buat', 'mew', 'salting', 'haha', 'im', 'having', 'lovesick', 'im', 'chieftains', 'boyfriend', 'for', 'the', 'cutie', 'to', 'eat', 'first']","['tul', 'mew', 'salting', 'haha', 'im', 'lovesick', 'im', 'chieftains', 'boyfriend', 'cutie', 'eat', 'first']"
